t,x_planet,y_planet,x_sputnik,y_sputnik,vx_planet,vy_planet,vx_sputnik,vy_sputnik,energy
1.457784938649756e+07,7.568445645876766e+11,1.876319020778958e+11,-4.794729173693815e+11,-7.144653369187027e+10,-3.163548621258332e+03,1.261355895999204e+04,-8.025878315394640e+04,-2.714101131008193e+04,-1.642369237916781e+35
1.461532457772249e+07,7.567258604702865e+11,1.881045605089228e+11,-4.824802380131199e+11,-7.246358962108664e+10,-3.171528517972936e+03,1.261157798962366e+04,-8.023787587059643e+04,-2.713788340286335e+04,-1.642369237916780e+35
1.465279976894742e+07,7.566068573274491e+11,1.885771446091343e+11,-4.854867802208048e+11,-7.348052863357643e+10,-3.179507202278610e+03,1.260959202555065e+04,-8.021723820788064e+04,-2.713477164823166e+04,-1.642369237916780e+35
1.469027496017235e+07,7.564875552046570e+11,1.890496541914034e+11,-4.884925539992816e+11,-7.449735133736041e+10,-3.187484671118852e+03,1.260760106847953e+04,-8.019686499834477e+04,-2.713167618770350e+04,-1.642369237916780e+35
1.472775015139728e+07,7.563679541475172e+11,1.895220890686297e+11,-4.914975691642014e+11,-7.551405834548123e+10,-3.195460921437530e+03,1.260560511911859e+04,-8.017675120499283e+04,-2.712859714791369e+04,-1.642369237916780e+35
1.476522534262221e+07,7.562480542017513e+11,1.899944490537397e+11,-4.945018353448340e+11,-7.653065027546121e+10,-3.203435950178875e+03,1.260360417817791e+04,-8.015689191722662e+04,-2.712553464143522e+04,-1.642369237916781e+35
1.480270053384714e+07,7.561278554131954e+11,1.904667339596862e+11,-4.975053619887308e+11,-7.754712774879010e+10,-3.211409754287491e+03,1.260159824636934e+04,-8.013728234693449e+04,-2.712248876755550e+04,-1.642369237916781e+35
1.484017572507207e+07,7.560073578278002e+11,1.909389435994489e+11,-5.005081583662435e+11,-7.856349139044104e+10,-3.219382330708348e+03,1.259958732440652e+04,-8.011791782472338e+04,-2.711945961301138e+04,-1.642369237916781e+35
1.487765091629700e+07,7.558865614916306e+11,1.914110777860342e+11,-5.035102335749052e+11,-7.957974182841342e+10,-3.227353676386790e+03,1.259757141300488e+04,-8.009879379628781e+04,-2.711644725268504e+04,-1.642369237916781e+35
1.491512610752193e+07,7.557654664508663e+11,1.918831363324753e+11,-5.065115965436772e+11,-8.059587969330106e+10,-3.235323788268529e+03,1.259555051288163e+04,-8.007990581891024e+04,-2.711345175026316e+04,-1.642369237916781e+35
1.495260129874685e+07,7.556440727518013e+11,1.923551190518324e+11,-5.095122560370670e+11,-8.161190561788448e+10,-3.243292663299652e+03,1.259352462475576e+04,-8.006124955808738e+04,-2.711047315886124e+04,-1.642369237916781e+35
1.499007648997178e+07,7.555223804408438e+11,1.928270257571927e+11,-5.125122206591226e+11,-8.262782023674593e+10,-3.251260298426618e+03,1.259149374934804e+04,-8.004282078427717e+04,-2.710751152161512e+04,-1.642369237916781e+35
1.502755168119671e+07,7.554003895645168e+11,1.932988562616703e+11,-5.155114988573065e+11,-8.364362418590598e+10,-3.259226690596260e+03,1.258945788738104e+04,-8.002461536976141e+04,-2.710456687224132e+04,-1.642369237916781e+35
1.506502687242164e+07,7.552781001694576e+11,1.937706103784066e+11,-5.185100989262548e+11,-8.465931810248058e+10,-3.267191836755786e+03,1.258741703957908e+04,-8.000662928561949e+04,-2.710163923556818e+04,-1.642369237916781e+35
1.510250206364657e+07,7.551555123024178e+11,1.942422879205700e+11,-5.215080290114245e+11,-8.567490262435747e+10,-3.275155733852783e+03,1.258537120666829e+04,-7.998885859880858e+04,-2.709872862803907e+04,-1.642369237916781e+35
1.513997725487150e+07,7.550326260102635e+11,1.947138887013563e+11,-5.245052971126334e+11,-8.669037838989099e+10,-3.283118378835210e+03,1.258332038937659e+04,-7.997129946934595e+04,-2.709583505818948e+04,-1.642369237916781e+35
1.517745244609643e+07,7.549094413399752e+11,1.951854125339884e+11,-5.275019110874962e+11,-8.770574603761427e+10,-3.291079768651409e+03,1.258126458843365e+04,-7.995394814758934e+04,-2.709295852709920e+04,-1.642369237916781e+35
1.521492763732136e+07,7.547859583386475e+11,1.956568592317169e+11,-5.304978786547609e+11,-8.872100620596794e+10,-3.299039900250096e+03,1.257920380457094e+04,-7.993680097161156e+04,-2.709009902882104e+04,-1.642369237916782e+35
1.525240282854629e+07,7.546621770534895e+11,1.961282286078196e+11,-5.334932073975477e+11,-8.973615953304446e+10,-3.306998770580371e+03,1.257713803852172e+04,-7.991985436466540e+04,-2.708725655078732e+04,-1.642369237916781e+35
1.528987801977121e+07,7.545380975318247e+11,1.965995204756019e+11,-5.364879047664955e+11,-9.075120665634734e+10,-3.314956376591713e+03,1.257506729102102e+04,-7.990310483273535e+04,-2.708443107419528e+04,-1.642369237916781e+35
1.532735321099614e+07,7.544137198210909e+11,1.970707346483967e+11,-5.394819780828172e+11,-9.176614821256432e+10,-3.322912715233982e+03,1.257299156280565e+04,-7.988654896217273e+04,-2.708162257437261e+04,-1.642369237916781e+35
1.536482840222107e+07,7.542890439688402e+11,1.975418709395645e+11,-5.424754345412687e+11,-9.278098483735400e+10,-3.330867783457422e+03,1.257091085461421e+04,-7.987018341741094e+04,-2.707883102112408e+04,-1.642369237916781e+35
1.540230359344600e+07,7.541640700227388e+11,1.980129291624938e+11,-5.454682812130334e+11,-9.379571716514514e+10,-3.338821578212660e+03,1.256882516718707e+04,-7.985400493875764e+04,-2.707605637906037e+04,-1.642369237916782e+35
1.543977878467093e+07,7.540387980305673e+11,1.984839091306006e+11,-5.484605250485254e+11,-9.481034582894778e+10,-3.346774096450706e+03,1.256673450126640e+04,-7.983801034026107e+04,-2.707329860790987e+04,-1.642369237916781e+35
1.547725397589586e+07,7.539132280402205e+11,1.989548106573289e+11,-5.514521728801140e+11,-9.582487146017598e+10,-3.354725335122958e+03,1.256463885759614e+04,-7.982219650764733e+04,-2.707055766281455e+04,-1.642369237916781e+35
1.551472916712079e+07,7.537873600997075e+11,1.994256335561505e+11,-5.544432314247725e+11,-9.683929468848117e+10,-3.362675291181198e+03,1.256253823692201e+04,-7.980656039632624e+04,-2.706783349461058e+04,-1.642369237916781e+35
1.555220435834572e+07,7.536611942571519e+11,1.998963776405651e+11,-5.574337072866527e+11,-9.785361614159589e+10,-3.370623961577598e+03,1.256043263999151e+04,-7.979109902946293e+04,-2.706512605009458e+04,-1.642369237916781e+35
1.558967954957065e+07,7.535347305607909e+11,2.003670427241008e+11,-5.604236069595897e+11,-9.886783644518712e+10,-3.378571343264714e+03,1.255832206755392e+04,-7.977580949611271e+04,-2.706243527227619e+04,-1.642369237916782e+35
1.562715474079558e+07,7.534079690589763e+11,2.008376286203135e+11,-5.634129368295366e+11,-9.988195622271892e+10,-3.386517433195496e+03,1.255620652036031e+04,-7.976068894941690e+04,-2.705976110061770e+04,-1.642369237916781e+35
1.566462993202050e+07,7.532809098001741e+11,2.013081351427873e+11,-5.664017031769333e+11,-1.008959760953238e+11,-3.394462228323281e+03,1.255408599916352e+04,-7.974573460485725e+04,-2.705710347126148e+04,-1.642369237916781e+35
1.570210512324543e+07,7.531535528329642e+11,2.017785621051347e+11,-5.693899121790112e+11,-1.019098966816824e+11,-3.402405725601797e+03,1.255196050471817e+04,-7.973094373856673e+04,-2.705446231724563e+04,-1.642369237916782e+35
1.573958031447036e+07,7.530258982060410e+11,2.022489093209965e+11,-5.723775699120349e+11,-1.029237185979109e+11,-3.410347921985165e+03,1.254983003778068e+04,-7.971631368569472e+04,-2.705183756870876e+04,-1.642369237916782e+35
1.577705550569529e+07,7.528979459682128e+11,2.027191766040416e+11,-5.753646823534845e+11,-1.039374424574562e+11,-3.418288814427898e+03,1.254769459910922e+04,-7.970184183882448e+04,-2.704922915308413e+04,-1.642369237916782e+35
1.581453069692022e+07,7.527696961684020e+11,2.031893637679677e+11,-5.783512553841785e+11,-1.049510688709980e+11,-3.426228399884904e+03,1.254555418946376e+04,-7.968752564644090e+04,-2.704663699528398e+04,-1.642369237916782e+35
1.585200588814515e+07,7.526411488556453e+11,2.036594706265008e+11,-5.813372947903413e+11,-1.059645984463574e+11,-3.434166675311486e+03,1.254340880960604e+04,-7.967336261144695e+04,-2.704406101787434e+04,-1.642369237916782e+35
1.588948107937008e+07,7.525123040790934e+11,2.041294969933956e+11,-5.843228062656154e+11,-1.069780317884126e+11,-3.442103637663339e+03,1.254125846029959e+04,-7.965935028972670e+04,-2.704150114124096e+04,-1.642369237916782e+35
1.592695627059501e+07,7.523831618880110e+11,2.045994426824353e+11,-5.873077954130201e+11,-1.079913694990195e+11,-3.450039283896559e+03,1.253910314230971e+04,-7.964548628875354e+04,-2.703895728374667e+04,-1.642369237916782e+35
1.596443146181994e+07,7.522537223317770e+11,2.050693075074321e+11,-5.902922677468605e+11,-1.090046121769392e+11,-3.457973610967637e+03,1.253694285640348e+04,-7.963176826624172e+04,-2.703642936188072e+04,-1.642369237916782e+35
1.600190665304486e+07,7.521239854598842e+11,2.055390912822266e+11,-5.932762286945844e+11,-1.100177604177706e+11,-3.465906615833464e+03,1.253477760334977e+04,-7.961819392883980e+04,-2.703391729040045e+04,-1.642369237916782e+35
1.603938184426979e+07,7.519939513219395e+11,2.060087938206884e+11,-5.962596835985930e+11,-1.110308148138873e+11,-3.473838295451328e+03,1.253260738391922e+04,-7.960476103086445e+04,-2.703142098246567e+04,-1.642369237916781e+35
1.607685703549472e+07,7.518636199676638e+11,2.064784149367162e+11,-5.992426377180045e+11,-1.120437759543810e+11,-3.481768646778921e+03,1.253043219888424e+04,-7.959146737307317e+04,-2.702894034976613e+04,-1.642369237916782e+35
1.611433222671965e+07,7.517329914468921e+11,2.069479544442375e+11,-6.022250962303711e+11,-1.130566444250082e+11,-3.489697666774332e+03,1.252825204901904e+04,-7.957831080147457e+04,-2.702647530264245e+04,-1.642369237916782e+35
1.615180741794458e+07,7.516020658095732e+11,2.074174121572088e+11,-6.052070642333539e+11,-1.140694208081417e+11,-3.497625352396056e+03,1.252606693509959e+04,-7.956528920617478e+04,-2.702402575020077e+04,-1.642369237916782e+35
1.618928260916951e+07,7.514708431057703e+11,2.078867878896159e+11,-6.081885467463539e+11,-1.150821056827270e+11,-3.505551700602989e+03,1.252387685790365e+04,-7.955240052025898e+04,-2.702159160042151e+04,-1.642369237916782e+35
1.622675780039444e+07,7.513393233856599e+11,2.083560814554735e+11,-6.111695487121025e+11,-1.160946996242413e+11,-3.513476708354431e+03,1.252168181821075e+04,-7.953964271870643e+04,-2.701917276026252e+04,-1.642369237916783e+35
1.626423299161937e+07,7.512075066995330e+11,2.088252926688258e+11,-6.141500749982117e+11,-1.171072032046577e+11,-3.521400372610087e+03,1.251948181680220e+04,-7.952701381733823e+04,-2.701676913575679e+04,-1.642369237916783e+35
1.630170818284430e+07,7.510753930977942e+11,2.092944213437462e+11,-6.171301303986849e+11,-1.181196169924118e+11,-3.529322690330069e+03,1.251727685446111e+04,-7.951451187179641e+04,-2.701438063210516e+04,-1.642369237916783e+35
1.633918337406923e+07,7.509429826309623e+11,2.097634672943376e+11,-6.201097196353915e+11,-1.191319415523725e+11,-3.537243658474896e+03,1.251506693197232e+04,-7.950213497655334e+04,-2.701200715376418e+04,-1.642369237916783e+35
1.637665856529415e+07,7.508102753496697e+11,2.102324303347321e+11,-6.230888473595029e+11,-1.201441774458155e+11,-3.545163274005492e+03,1.251285205012249e+04,-7.948988126395052e+04,-2.700964860452935e+04,-1.642369237916783e+35
1.641413375651908e+07,7.506772713046628e+11,2.107013102790916e+11,-6.260675181528950e+11,-1.211563252303999e+11,-3.553081533883193e+03,1.251063220970005e+04,-7.947774890326556e+04,-2.700730488761398e+04,-1.642369237916783e+35
1.645160894774401e+07,7.505439705468020e+11,2.111701069416074e+11,-6.290457365295148e+11,-1.221683854601483e+11,-3.560998435069743e+03,1.250840741149519e+04,-7.946573609980659e+04,-2.700497590572398e+04,-1.642369237916782e+35
1.648908413896894e+07,7.504103731270614e+11,2.116388201365005e+11,-6.320235069367141e+11,-1.231803586854285e+11,-3.568913974527297e+03,1.250617765629989e+04,-7.945384109403298e+04,-2.700266156112855e+04,-1.642369237916783e+35
1.652655933019387e+07,7.502764790965289e+11,2.121074496780215e+11,-6.350008337565510e+11,-1.241922454529388e+11,-3.576828149218422e+03,1.250394294490791e+04,-7.944206216070167e+04,-2.700036175572729e+04,-1.642369237916783e+35
1.656403452141880e+07,7.501422885064064e+11,2.125759953804510e+11,-6.379777213070596e+11,-1.252040463056953e+11,-3.584740956106095e+03,1.250170327811478e+04,-7.943039760803808e+04,-2.699807639111359e+04,-1.642369237916782e+35
1.660150971264373e+07,7.500078014080093e+11,2.130444570580993e+11,-6.409541738434885e+11,-1.262157617830215e+11,-3.592652392153710e+03,1.249945865671780e+04,-7.941884577693095e+04,-2.699580536863470e+04,-1.642369237916783e+35
1.663898490386866e+07,7.498730178527671e+11,2.135128345253066e+11,-6.439301955595111e+11,-1.272273924205399e+11,-3.600562454325073e+03,1.249720908151608e+04,-7.940740504015009e+04,-2.699354858944856e+04,-1.642369237916782e+35
1.667646009509359e+07,7.497379378922230e+11,2.139811275964432e+11,-6.469057905884050e+11,-1.282389387501665e+11,-3.608471139584406e+03,1.249495455331046e+04,-7.939607380158658e+04,-2.699130595457756e+04,-1.642369237916783e+35
1.671393528631851e+07,7.496025615780339e+11,2.144493360859093e+11,-6.498809630042053e+11,-1.292504013001062e+11,-3.616378444896346e+03,1.249269507290358e+04,-7.938485049551437e+04,-2.698907736495931e+04,-1.642369237916782e+35
1.675141047754344e+07,7.494668889619705e+11,2.149174598081353e+11,-6.528557168228291e+11,-1.302617805948506e+11,-3.624284367225948e+03,1.249043064109987e+04,-7.937373358587283e+04,-2.698686272149475e+04,-1.642369237916782e+35
1.678888566876837e+07,7.493309200959170e+11,2.153854985775817e+11,-6.558300560031743e+11,-1.312730771551778e+11,-3.632188903538686e+03,1.248816125870551e+04,-7.936272156556939e+04,-2.698466192509349e+04,-1.642369237916782e+35
1.682636085999330e+07,7.491946550318717e+11,2.158534522087394e+11,-6.588039844481924e+11,-1.322842914981531e+11,-3.640092050800452e+03,1.248588692652847e+04,-7.935181295580174e+04,-2.698247487671671e+04,-1.642369237916783e+35
1.686383605121823e+07,7.490580938219463e+11,2.163213205161295e+11,-6.617775060059362e+11,-1.332954241371319e+11,-3.647993805977557e+03,1.248360764537849e+04,-7.934100630539889e+04,-2.698030147741767e+04,-1.642369237916783e+35
1.690131124244316e+07,7.489212365183663e+11,2.167891033143035e+11,-6.647506244705834e+11,-1.343064755817641e+11,-3.655894166036735e+03,1.248132341606709e+04,-7.933030019018045e+04,-2.697814162837988e+04,-1.642369237916782e+35
1.693878643366809e+07,7.487840831734709e+11,2.172568004178432e+11,-6.677233435834362e+11,-1.353174463379993e+11,-3.663793127945140e+03,1.247903423940757e+04,-7.931969321233369e+04,-2.697599523095313e+04,-1.642369237916782e+35
1.697626162489302e+07,7.486466338397129e+11,2.177244116413612e+11,-6.706956670338981e+11,-1.363283369080936e+11,-3.671690688670348e+03,1.247674011621499e+04,-7.930918399980762e+04,-2.697386218668749e+04,-1.642369237916782e+35
1.701373681611795e+07,7.485088885696586e+11,2.181919367995005e+11,-6.736675984604283e+11,-1.373391477906183e+11,-3.679586845180362e+03,1.247444104730620e+04,-7.929877120572372e+04,-2.697174239736532e+04,-1.642369237916783e+35
1.705121200734288e+07,7.483708474159880e+11,2.186593757069347e+11,-6.766391414514741e+11,-1.383498794804686e+11,-3.687481594443606e+03,1.247213703349982e+04,-7.928845350780270e+04,-2.696963576503138e+04,-1.642369237916783e+35
1.708868719856780e+07,7.482325104314950e+11,2.191267281783683e+11,-6.796102995463822e+11,-1.393605324688742e+11,-3.695374933428931e+03,1.246982807561625e+04,-7.927822960780672e+04,-2.696754219202124e+04,-1.642369237916783e+35
1.712616238979273e+07,7.480938776690865e+11,2.195939940285363e+11,-6.825810762362897e+11,-1.403711072434107e+11,-3.703266859105616e+03,1.246751417447765e+04,-7.926809823099681e+04,-2.696546158098791e+04,-1.642369237916783e+35
1.716363758101766e+07,7.479549491817836e+11,2.200611730722049e+11,-6.855514749649946e+11,-1.413816042880118e+11,-3.711157368443364e+03,1.246519533090796e+04,-7.925805812560480e+04,-2.696339383492694e+04,-1.642369237916783e+35
1.720111277224259e+07,7.478157250227205e+11,2.205282651241709e+11,-6.885214991298073e+11,-1.423920240829830e+11,-3.719046458412308e+03,1.246287154573291e+04,-7.924810806231936e+04,-2.696133885719993e+04,-1.642369237916783e+35
1.723858796346752e+07,7.476762052451450e+11,2.209952699992622e+11,-6.914911520823818e+11,-1.434023671050152e+11,-3.726934125983012e+03,1.246054281977999e+04,-7.923824683378574e+04,-2.695929655155661e+04,-1.642369237916783e+35
1.727606315469245e+07,7.475363899024187e+11,2.214621875123378e+11,-6.944604371295309e+11,-1.444126338272001e+11,-3.734820368126467e+03,1.245820915387846e+04,-7.922847325411890e+04,-2.695726682215557e+04,-1.642369237916783e+35
1.731353834591738e+07,7.473962790480164e+11,2.219290174782876e+11,-6.974293575340203e+11,-1.454228247190456e+11,-3.742705181814097e+03,1.245587054885937e+04,-7.921878615842928e+04,-2.695524957358355e+04,-1.642369237916783e+35
1.735101353714231e+07,7.472558727355264e+11,2.223957597120330e+11,-7.003979165153478e+11,-1.464329402464922e+11,-3.750588564017757e+03,1.245352700555553e+04,-7.920918440236131e+04,-2.695324471087365e+04,-1.642369237916783e+35
1.738848872836724e+07,7.471151710186506e+11,2.228624140285264e+11,-7.033661172505039e+11,-1.474429808719303e+11,-3.758470511709737e+03,1.245117852480152e+04,-7.919966686164372e+04,-2.695125213952219e+04,-1.642369237916783e+35
1.742596391959216e+07,7.469741739512045e+11,2.233289802427515e+11,-7.063339628747162e+11,-1.484529470542175e+11,-3.766351021862758e+03,1.244882510743371e+04,-7.919023243165188e+04,-2.694927176550452e+04,-1.642369237916784e+35
1.746343911081709e+07,7.468328815871167e+11,2.237954581697235e+11,-7.093014564821779e+11,-1.494628392486972e+11,-3.774230091449979e+03,1.244646675429023e+04,-7.918088002698123e+04,-2.694730349528973e+04,-1.642369237916784e+35
1.750091430204202e+07,7.466912939804294e+11,2.242618476244891e+11,-7.122686011267598e+11,-1.504726579072171e+11,-3.782107717444992e+03,1.244410346621100e+04,-7.917160858103196e+04,-2.694534723585433e+04,-1.642369237916784e+35
1.753838949326695e+07,7.465494111852983e+11,2.247281484221263e+11,-7.152353998227080e+11,-1.514824034781484e+11,-3.789983896821827e+03,1.244173524403769e+04,-7.916241704560425e+04,-2.694340289469495e+04,-1.642369237916784e+35
